created_at_utc,target_id,shot,seed,checkpoint_seed,feature_condition,training_mode,metric_family,target_primary_metric,primary_metric_direction,primary_metric_value,target_test_auc,pr_auc,balanced_accuracy,f1,target_licensed_consistency,target_illegal_consistency,target_mean_pred_illegal,actual_target_support,n_target_train,n_target_test,threshold,best_epoch,trained_epochs,encoder_checkpoint,is_prerun_frozen,is_posthoc,paper_safe_claim,paper_forbidden_claim,runtime_s,source_only_baseline,delta_vs_source_only
2026-05-04T14:32:35.059638+00:00,T2_PH,1,43,43,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.8125,0.8125,0.6916666666666668,0.7916666666666667,0.7692307692307693,,0.8333333333333334,,2,2,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7083333333333333,0.10416666666666674
2026-05-04T14:33:01.252502+00:00,T2_PH,1,44,44,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.7291666666666667,0.7291666666666667,0.7668350168350169,0.5,0.4615384615384615,,0.5,,2,2,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.5416666666666666,0.1875000000000001
2026-05-04T14:33:29.298855+00:00,T2_PH,1,45,45,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.8958333333333333,0.8958333333333333,0.8968253968253967,0.7916666666666667,0.7692307692307693,,0.8333333333333334,,2,2,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.4583333333333333,0.43749999999999994
2026-05-04T14:33:56.813440+00:00,T2_PH,1,46,46,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.7291666666666667,0.7291666666666667,0.7711640211640212,0.5625,0.5,,0.5,,2,2,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7083333333333333,0.02083333333333348
2026-05-04T14:32:20.326060+00:00,T2_PH,3,42,42,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9583333333333334,0.9583333333333334,0.9484126984126984,0.8125,0.8,,1.0,,6,6,14,,,,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7916666666666667,0.16666666666666663
2026-05-04T14:32:44.849972+00:00,T2_PH,3,43,43,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.8958333333333334,0.8958333333333334,0.8178571428571427,0.8125,0.8,,1.0,,6,6,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7083333333333333,0.1875000000000001
2026-05-04T14:33:08.404505+00:00,T2_PH,3,44,44,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9791666666666666,0.9791666666666666,0.976190476190476,0.8541666666666667,0.8333333333333334,,0.8333333333333334,,6,6,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.5416666666666666,0.4375
2026-05-04T14:33:36.118909+00:00,T2_PH,3,45,45,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9375,0.9375,0.9150793650793648,0.875,0.8571428571428571,,1.0,,6,6,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.4583333333333333,0.4791666666666667
2026-05-04T14:34:02.587268+00:00,T2_PH,3,46,46,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9375,0.9375,0.9150793650793648,0.9375,0.9230769230769232,,1.0,,6,6,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7083333333333333,0.22916666666666674
2026-05-04T14:32:23.237564+00:00,T2_PH,5,42,42,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9375,0.9375,0.9150793650793648,0.9375,0.9230769230769232,,1.0,,10,10,14,,,,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7916666666666667,0.14583333333333326
2026-05-04T14:32:50.652226+00:00,T2_PH,5,43,43,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.875,0.875,0.7345238095238095,0.9375,0.9230769230769232,,1.0,,10,10,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7083333333333333,0.16666666666666674
2026-05-04T14:33:16.682840+00:00,T2_PH,5,44,44,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9791666666666666,0.9791666666666666,0.976190476190476,0.9166666666666669,0.9090909090909092,,0.8333333333333334,,10,10,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.5416666666666666,0.4375
2026-05-04T14:33:41.205558+00:00,T2_PH,5,45,45,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9583333333333334,0.9583333333333334,0.9484126984126984,0.875,0.8571428571428571,,1.0,,10,10,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.4583333333333333,0.5
2026-05-04T14:34:13.250271+00:00,T2_PH,5,46,46,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9375,0.9375,0.9150793650793648,0.7708333333333333,0.7272727272727273,,0.6666666666666666,,10,10,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7083333333333333,0.22916666666666674
2026-05-04T14:32:26.702064+00:00,T2_PH,10,42,42,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9791666666666666,0.9791666666666666,0.976190476190476,0.9375,0.9230769230769232,,1.0,,16,16,14,,,,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7916666666666667,0.1874999999999999
2026-05-04T14:32:56.849907+00:00,T2_PH,10,43,43,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.8958333333333334,0.8958333333333334,0.8178571428571427,0.9375,0.9230769230769232,,1.0,,16,16,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7083333333333333,0.1875000000000001
2026-05-04T14:33:24.268911+00:00,T2_PH,10,44,44,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,1.0,1.0,1.0,1.0,1.0,,1.0,,16,16,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.5416666666666666,0.45833333333333337
2026-05-04T14:33:46.586784+00:00,T2_PH,10,45,45,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9375,0.9375,0.9150793650793648,0.6875,0.7058823529411765,,1.0,,16,16,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.4583333333333333,0.4791666666666667
2026-05-04T14:34:23.675022+00:00,T2_PH,10,46,46,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9583333333333334,0.9583333333333334,0.9484126984126984,0.9375,0.9230769230769232,,1.0,,16,16,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7083333333333333,0.2500000000000001
2026-05-08T13:48:11.101712+00:00,T2_PH,0,42,42,full,source_only_baseline_from_corrected_E5,binary_auc,roc_auc,higher_is_better,0.7916666666666667,0.7916666666666667,0.6825757575757576,0.7916666666666667,0.7846153846153847,,0.8333333333333334,,0,0,14,,,,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7916666666666667,0.0
2026-05-08T13:48:11.103709+00:00,T2_PH,0,43,43,full,source_only_baseline_from_corrected_E5,binary_auc,roc_auc,higher_is_better,0.7083333333333333,0.7083333333333333,0.7160714285714285,0.6666666666666667,0.641025641025641,,0.8333333333333334,,0,0,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7083333333333333,0.0
2026-05-08T13:48:11.104710+00:00,T2_PH,0,44,44,full,source_only_baseline_from_corrected_E5,binary_auc,roc_auc,higher_is_better,0.5416666666666666,0.5416666666666666,0.5590909090909091,0.4791666666666666,0.4759358288770053,,0.3333333333333333,,0,0,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.5416666666666666,0.0
2026-05-08T13:48:11.105708+00:00,T2_PH,0,45,45,full,source_only_baseline_from_corrected_E5,binary_auc,roc_auc,higher_is_better,0.4583333333333333,0.4583333333333333,0.4332722832722833,0.3125,0.2631578947368421,,0.0,,0,0,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.4583333333333333,0.0
2026-05-08T13:48:11.108238+00:00,T2_PH,0,46,46,full,source_only_baseline_from_corrected_E5,binary_auc,roc_auc,higher_is_better,0.7083333333333333,0.7083333333333333,0.627020202020202,0.5833333333333333,0.5714285714285714,,0.6666666666666666,,0,0,14,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.7083333333333333,0.0
2026-05-04T14:36:42.410403+00:00,T3_DiagnoseFrance,1,42,42,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,1.0,1.0,1.0,0.868421052631579,0.8484848484848485,,0.7368421052631579,,2,2,29,,,,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,1.0,0.0
2026-05-04T14:37:18.399091+00:00,T3_DiagnoseFrance,1,43,43,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.905,0.905,0.9658869395711502,0.925,0.918918918918919,,0.85,,2,2,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.985,-0.07999999999999996
2026-05-04T14:37:54.180527+00:00,T3_DiagnoseFrance,1,44,44,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.965,0.965,0.9848684210526316,0.675,0.5185185185185185,,0.35,,2,2,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.995,-0.030000000000000027
2026-05-04T14:38:38.223230+00:00,T3_DiagnoseFrance,1,45,45,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9382716049382716,0.9382716049382716,0.9770580296896086,0.8055555555555556,0.7586206896551724,,0.6111111111111112,,2,2,27,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.9506172839506172,-0.012345679012345623
2026-05-04T14:39:22.969404+00:00,T3_DiagnoseFrance,1,46,46,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.985,0.985,0.9934782608695653,0.9,0.8888888888888888,,0.8,,2,2,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,1.0,-0.015000000000000013
2026-05-04T14:36:53.627582+00:00,T3_DiagnoseFrance,3,42,42,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9631578947368422,0.9631578947368422,0.9845983379501384,0.55,0.8085106382978723,,1.0,,6,6,29,,,,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,1.0,-0.03684210526315779
2026-05-04T14:37:29.172310+00:00,T3_DiagnoseFrance,3,43,43,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.95,0.95,0.9687259320057308,0.875,0.8947368421052632,,0.85,,6,6,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.985,-0.03500000000000003
2026-05-04T14:38:05.123430+00:00,T3_DiagnoseFrance,3,44,44,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.995,0.995,0.9976190476190476,0.85,0.8235294117647058,,0.7,,6,6,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.995,0.0
2026-05-04T14:38:49.645066+00:00,T3_DiagnoseFrance,3,45,45,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,1.0,1.0,1.0,0.9444444444444444,0.9411764705882352,,0.8888888888888888,,6,6,27,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.9506172839506172,0.049382716049382824
2026-05-04T14:39:34.159681+00:00,T3_DiagnoseFrance,3,46,46,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,1.0,1.0,1.0,0.95,0.9473684210526316,,0.9,,6,6,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,1.0,0.0
2026-05-04T14:36:56.260343+00:00,T3_DiagnoseFrance,5,42,42,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.4526315789473684,0.4526315789473684,0.6040809969351034,0.4263157894736842,0.0909090909090909,,0.0526315789473684,,10,10,29,,,,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,1.0,-0.5473684210526316
2026-05-04T14:37:40.469435+00:00,T3_DiagnoseFrance,5,43,43,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.995,0.995,0.9976190476190476,0.775,0.7096774193548387,,0.55,,10,10,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.985,0.010000000000000009
2026-05-04T14:38:16.015244+00:00,T3_DiagnoseFrance,5,44,44,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.99,0.99,0.9951190476190476,0.9,0.8888888888888888,,0.8,,10,10,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.995,-0.0050000000000000044
2026-05-04T14:39:00.643671+00:00,T3_DiagnoseFrance,5,45,45,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9938271604938272,0.9938271604938272,0.9970760233918128,0.9166666666666669,0.9090909090909092,,0.8333333333333334,,10,10,27,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.9506172839506172,0.04320987654321007
2026-05-04T14:39:45.537780+00:00,T3_DiagnoseFrance,5,46,46,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,1.0,1.0,1.0,0.95,0.9473684210526316,,0.9,,10,10,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,1.0,0.0
2026-05-04T14:37:07.490750+00:00,T3_DiagnoseFrance,10,42,42,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,1.0,1.0,1.0,0.868421052631579,0.8484848484848485,,0.7368421052631579,,20,20,29,,,,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,1.0,0.0
2026-05-04T14:37:51.553601+00:00,T3_DiagnoseFrance,10,43,43,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.99,0.99,0.9951190476190476,0.775,0.7096774193548387,,0.55,,20,20,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.985,0.0050000000000000044
2026-05-04T14:38:26.915918+00:00,T3_DiagnoseFrance,10,44,44,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.995,0.995,0.9976190476190476,0.825,0.7878787878787878,,0.65,,20,20,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.995,0.0
2026-05-04T14:39:11.861741+00:00,T3_DiagnoseFrance,10,45,45,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,0.9938271604938272,0.9938271604938272,0.9970760233918128,0.8888888888888888,0.875,,0.7777777777777778,,20,20,27,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.9506172839506172,0.04320987654321007
2026-05-04T14:39:56.658546+00:00,T3_DiagnoseFrance,10,46,46,full,heco_encoder_checkpoint_source_plus_balanced_target_joint_finetune,binary_auc,roc_auc,higher_is_better,1.0,1.0,1.0,0.975,0.9743589743589745,,0.95,,20,20,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,1.0,0.0
2026-05-08T13:48:11.137551+00:00,T3_DiagnoseFrance,0,42,42,full,source_only_baseline_from_corrected_E5,binary_auc,roc_auc,higher_is_better,1.0,1.0,1.0,0.8421052631578947,0.7908653846153846,,0.6842105263157895,,0,0,29,,,,<workspace_root>\output\week5\checkpoints\heco_encoder__tau0.7__seed42.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,1.0,0.0
2026-05-08T13:48:11.139146+00:00,T3_DiagnoseFrance,0,43,43,full,source_only_baseline_from_corrected_E5,binary_auc,roc_auc,higher_is_better,0.985,0.985,0.9924874686716793,0.9,0.8611111111111112,,0.8,,0,0,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed43.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.985,0.0
2026-05-08T13:48:11.142234+00:00,T3_DiagnoseFrance,0,44,44,full,source_only_baseline_from_corrected_E5,binary_auc,roc_auc,higher_is_better,0.995,0.995,0.9976190476190476,0.9,0.8611111111111112,,0.8,,0,0,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed44.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.995,0.0
2026-05-08T13:48:11.143262+00:00,T3_DiagnoseFrance,0,45,45,full,source_only_baseline_from_corrected_E5,binary_auc,roc_auc,higher_is_better,0.9506172839506172,0.9506172839506172,0.9802631578947368,0.8888888888888888,0.8465909090909092,,0.7777777777777778,,0,0,27,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed45.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,0.9506172839506172,0.0
2026-05-08T13:48:11.146533+00:00,T3_DiagnoseFrance,0,46,46,full,source_only_baseline_from_corrected_E5,binary_auc,roc_auc,higher_is_better,1.0,1.0,1.0,0.925,0.8942420681551116,,0.85,,0,0,30,,,,<workspace_root>\output\week6\checkpoints\heco_encoder__tau0.7__seed46.pt,False,True,Week 9 binary few-shot remains target-dependent; T2_PH improves and T3 is saturated.,Do not claim few-shot universally improves transfer.,,1.0,0.0
